Country,Year,ISO3166_alpha3,aggregate,biofuels_cons_ej,biogeo_ej,co2_mtco2,coalcons_ej,gascons_ej,hydro_ej,nuclear_ej,oilcons_ej,pop,primary_ej,primary_ej_pc,ren_power_ej,solar_ej,wind_ej,co2_em_pc
Total Middle Africa,2007,T-MAFR,1,,0.000965323,92.17108659,0.005143549,0.071717786,0.154330424,,0.301102485,121.174033,0.533264065,4.400811397,0.000969822,4.49931e-06,0.0,0.7606504818569504
Total Middle Africa,2008,T-MAFR,1,,0.000976815,97.73070387,0.004361102,0.074301301,0.164196192,,0.339701375,125.14278,0.583541255,4.663003773,0.000981286,4.47136e-06,0.0,0.7809535945261884
Total Middle Africa,2009,T-MAFR,1,,0.000907863,97.95565548,0.005603608,0.0654174,0.162458765,,0.384515046,129.290434,0.618911148,4.786983293,0.000916328,8.46527e-06,0.0,0.7576403949576037
Total Middle Africa,2010,T-MAFR,1,,0.00076996,101.359779,0.005706427,0.1031571,0.168214734,,0.406496697,133.613923,0.684360105,5.121922103,0.000785148,1.5188e-05,0.0,0.7586019235435516
Total Middle Africa,2011,T-MAFR,1,,0.000804435,101.2986712,0.005196619,0.107346599,0.170120711,,0.43253166,138.099353,0.716035688,5.184931516,0.000840098,3.56628e-05,0.0,0.7335202446603787
Total Middle Africa,2012,T-MAFR,1,,0.000838911,103.1351616,0.001996069,0.131501304,0.167198399,,0.48990266,142.68058,0.791480885,5.547222231,0.000882452,4.35408e-05,0.0,0.7228395174732258
Total Middle Africa,2013,T-MAFR,1,,0.000896371,98.90036556,0.00130576,0.143981548,0.189920306,,0.558009698,147.427057,0.894172816,6.065187996,0.000955505,5.91339e-05,0.0,0.6708427039956445
Total Middle Africa,2014,T-MAFR,1,,0.001356048,105.2912425,0.00074196,0.139390598,0.202288669,,0.590007748,152.363767,0.933878669,6.129270019,0.001449694,9.36459e-05,0.0,0.6910517150708148
Total Middle Africa,2015,T-MAFR,1,,0.000999798,109.6802173,0.003112158,0.152961461,0.203507275,,0.576512071,157.397878,0.937212918,5.95441902,0.001119955,0.000120156,0.0,0.6968341549051887
Total Middle Africa,2016,T-MAFR,1,,0.001218145,107.3188728,0.003111123,0.198097384,0.212125465,,0.529625472,162.670705,0.944436679,5.805819054,0.001477235,0.000173318,8.57723e-05,0.6597307904948221
Total Middle Africa,2017,T-MAFR,1,,0.001275295,101.9376199,0.011847346,0.196495513,0.238665428,,0.496226896,168.078992,0.944830997,5.621350926,0.001595815,0.000235253,8.52677e-05,0.6064863829026296
Total Middle Africa,2018,T-MAFR,1,,0.001294026,100.9161849,0.014018592,0.199848364,0.267120113,,0.503002393,173.483135,0.985815457,5.682485836,0.001825995,0.0004472,8.47691e-05,0.5817060251995101
Total Middle Africa,2019,T-MAFR,1,,0.00136854,102.2780008,0.011202727,0.181044227,0.280605778,,0.537633787,178.960157,1.012403182,5.657142904,0.001916663,0.000463666,8.44566e-05,0.5715126903917501
Total Middle Africa,2020,T-MAFR,1,,0.001368713,92.26661746,0.011861315,0.195391322,0.304822879,,0.431232525,184.569895,0.945237507,5.121298396,0.001929467,0.000476608,8.41463e-05,0.4999006878126035
Total Middle Africa,2021,T-MAFR,1,,0.00138795,94.77307516,0.014597717,0.217715397,0.308501884,,0.506309792,190.267972,1.049071744,5.51365389,0.001946954,0.000475166,8.38383e-05,0.49810314454815335
Total Middle Africa,2022,T-MAFR,1,,0.00134543,99.87667918,0.017362707,0.204331332,0.307417489,,0.58019874,196.077898,1.115078282,5.686914706,0.005768014,0.004339052,8.35326e-05,0.5093724494129369
Total Middle Africa,2023,T-MAFR,1,,0.001276478,113.7331748,0.02325274,0.177095762,0.315227571,,0.606275086,202.105149,1.128839707,5.585407955,0.006988547,0.00562884,8.32291e-05,0.5627425890074675
Total Non-OECD,1965,T-NOECD,1,0.032507502,0.0,,21.51595466,5.682601733,2.18177935,0.019005796,16.44233573,2484.561918,45.87418477,18.4636915,0.0,0.0,0.0,
Total Non-OECD,1966,T-NOECD,1,0.033155438,0.0,,22.34011516,6.319738454,2.388940514,0.021205019,17.69647579,2543.2843,48.79963038,19.18764268,0.0,0.0,0.0,
Total Non-OECD,1967,T-NOECD,1,0.033781376,0.0,,22.07344186,6.977070079,2.407247052,0.02341182,18.88820399,2601.845851,50.40315618,19.37207623,0.0,0.0,0.0,
Total Non-OECD,1968,T-NOECD,1,0.034393679,0.0,,22.14121528,7.557535604,2.745906237,0.032191256,20.27811512,2662.772555,52.78935718,19.82495917,0.0,0.0,0.0,
Total Non-OECD,1969,T-NOECD,1,0.035006333,0.0,,23.51764047,8.19906318,3.009621702,0.045033355,21.72892815,2726.338059,56.53529319,20.73671422,0.0,0.0,0.0,
Total Non-OECD,1970,T-NOECD,1,0.048605381,0.006561129,,24.93472782,8.95577826,3.315901233,0.058650819,23.77068202,2790.412684,61.09090666,21.89314398,0.006561129,0.0,0.0,
Total Non-OECD,1971,T-NOECD,1,0.048823728,0.025757864,,26.47927174,9.769706608,3.49053839,0.065888426,25.67593051,2854.075823,65.55591727,22.96922764,0.025757864,0.0,0.0,
Total Non-OECD,1972,T-NOECD,1,0.053363197,0.025783279,,27.41086691,10.3282177,3.685192812,0.112703829,27.88349359,2917.771456,69.49962132,23.81941916,0.025783279,0.0,0.0,
Total Non-OECD,1973,T-NOECD,1,0.051302004,0.027451598,,27.85839151,11.39087454,3.857484706,0.17048373,30.45994063,2982.780731,73.81592871,24.74735335,0.027451598,0.0,0.0,
Total Non-OECD,1974,T-NOECD,1,0.051604977,0.028858032,,28.19435719,12.1629651,4.257270804,0.26334031,32.44005069,3047.871769,77.39844709,25.39425965,0.028858032,0.0,0.0,
Total Non-OECD,1975,T-NOECD,1,0.049278211,0.03193291,,30.06791381,13.28343408,4.4321834,0.372490939,33.64680334,3111.987055,81.8840367,26.31246058,0.03193291,0.0,0.0,
Total Non-OECD,1976,T-NOECD,1,0.049504283,0.036845319,,30.54065752,14.70363558,4.757532402,0.499565253,35.71229936,3175.741409,86.30003973,27.17476917,0.036845319,0.0,0.0,
Total Non-OECD,1977,T-NOECD,1,0.065946728,0.04061076,,32.05116523,15.97467173,5.199340083,0.621377397,37.84048883,3239.618215,91.79360076,28.33469707,0.04061076,0.0,0.0,
Total Non-OECD,1978,T-NOECD,1,0.083443593,0.044932513,,33.09351422,17.15282664,5.741564981,0.677966677,40.32418767,3303.960417,97.11843631,29.39455201,0.044932513,0.0,0.0,
Total Non-OECD,1979,T-NOECD,1,0.100883573,0.054907892,,34.08726532,18.61347832,6.110277108,0.788790501,41.98898553,3370.361481,101.7445882,30.18803438,0.054907892,0.0,0.0,
Total Non-OECD,1980,T-NOECD,1,0.118030034,0.069337844,,34.49245911,19.31198262,6.571615485,0.951585395,42.57026316,3439.13916,104.0852736,30.26492061,0.069337844,0.0,0.0,
Total Non-OECD,1981,T-NOECD,1,0.107092519,0.094197143,,35.10609311,20.45394909,6.789205888,1.150385228,43.03503176,3510.467512,106.7359547,30.40505414,0.094197143,0.0,0.0,
Total Non-OECD,1982,T-NOECD,1,0.135202486,0.101171322,,36.46346641,22.07515625,6.803946891,1.336611741,43.39201548,3584.871099,110.3075706,30.77030318,0.101171322,0.0,0.0,
Total Non-OECD,1983,T-NOECD,1,0.176469263,0.121125029,,38.03115018,23.54546734,7.075733145,1.565845204,43.76177372,3659.837273,114.2775639,31.22476639,0.121125029,0.0,0.0,
Total Non-OECD,1984,T-NOECD,1,0.208103136,0.123022643,,39.71431507,25.73029393,7.718215062,2.044258742,44.44918313,3734.965357,119.9873917,32.12543631,0.123022643,0.0,0.0,
Total Non-OECD,1985,T-NOECD,1,0.246276339,0.128644806,,41.44009457,26.77076124,8.135362258,2.279605115,44.41107877,3804.269533,123.4118231,32.44034683,0.128644806,0.0,0.0,
Total Non-OECD,1986,T-NOECD,1,0.303130778,0.13120593,,42.97353408,28.32530527,8.482359784,2.185183882,45.51029667,3883.864415,127.9110164,32.93395514,0.13120593,0.0,0.0,
Total Non-OECD,1987,T-NOECD,1,0.307188411,0.128583188,,45.20933297,29.71980935,8.750486469,2.540982411,46.89379326,3965.883144,133.5501761,33.67476328,0.128583188,0.0,0.0,
Total Non-OECD,1988,T-NOECD,1,0.322416728,0.130521859,,47.01978249,31.55544357,9.283673763,2.917559996,48.07789294,4048.043998,139.3072913,34.41348251,0.130521859,0.0,0.0,
Total Non-OECD,1989,T-NOECD,1,0.344481266,0.140714361,,47.57660717,32.6818922,9.510656629,2.797625832,49.22109898,4130.055367,142.2730764,34.44822497,0.140714361,0.0,0.0,
Total Non-OECD,1990,T-NOECD,1,0.323410915,0.167507628,11529.7241,47.67218224,34.1781565,9.854824623,2.725546707,50.48838476,4212.673578,145.4104012,34.5173673,0.167895466,2.23548e-05,0.000365484,2.736913716793084
Total Non-OECD,1991,T-NOECD,1,0.328529155,0.16780926,11582.6341,47.7436743,34.64374534,10.23238563,2.740736315,50.28278186,4292.534386,146.1409936,34.04538681,0.169140979,2.23548e-05,0.001309364,2.6983206326259115
Total Non-OECD,1992,T-NOECD,1,0.311461982,0.181049612,11558.27621,48.48771703,34.24494405,10.36815106,2.700049975,49.93656923,4368.857318,146.2323262,33.47152712,0.183432884,3.3e-05,0.002350272,2.6456062463699803
Total Non-OECD,1993,T-NOECD,1,0.317248813,0.177610281,11579.84236,49.18859513,33.67713617,10.96926655,2.726265403,49.01589456,4443.689988,146.0753812,32.87254098,0.180974617,4.26658e-05,0.00332167,2.60590689073065
Total Non-OECD,1994,T-NOECD,1,0.337654538,0.199335199,11623.17922,49.54566762,33.19014756,11.5785122,2.610249625,49.55379812,4517.323612,147.0216979,32.54619562,0.205668274,5.34174e-05,0.006279658,2.5730233692188267
Total Non-OECD,1995,T-NOECD,1,0.352247203,0.24115434,11846.23196,49.95418335,33.61078804,12.00728129,2.705664352,50.65906533,4590.459976,149.5424803,32.57679646,0.253250726,8.56095e-05,0.012010777,2.580619811943656
Total Non-OECD,1996,T-NOECD,1,0.360595739,0.253232731,12081.40829,50.82643738,35.19793169,11.97886279,2.992994334,51.21778384,4663.237836,152.838666,32.7752243,0.264060243,0.000160748,0.010666761,2.5907767767562775
Total Non-OECD,1997,T-NOECD,1,0.349998852,0.290707547,12181.28464,50.2908257,34.26569951,12.18297815,3.043846787,53.93717412,4735.367547,154.3744944,32.60031939,0.303971333,0.000182305,0.013081476,2.5724053136524145
Total Non-OECD,1998,T-NOECD,1,0.348248256,0.316396234,12230.51979,49.94329842,35.41047668,12.74747298,2.961249891,54.05870617,4807.122912,155.8020493,32.4106648,0.332596949,0.000214613,0.015986107,2.544249442731952
Total Non-OECD,1999,T-NOECD,1,0.347830459,0.367453385,12452.59925,50.77450334,36.45268049,12.81420915,3.133084096,55.07183132,4878.72977,158.983548,32.58707808,0.389409104,0.000247719,0.021708006,2.5524265202333596
Total Non-OECD,2000,T-NOECD,1,0.310082186,0.416387269,12843.31106,52.30405916,37.86787867,13.26065193,3.379976997,57.34427931,4950.924532,164.9102302,33.30897676,0.443301923,0.000466444,0.026448217,2.594123779707818
Total Non-OECD,2001,T-NOECD,1,0.292715766,0.442335403,13262.07254,54.38836311,39.43888871,13.53092064,3.512268715,58.91085458,5023.79913,170.5533274,33.94907379,0.479315842,0.000670795,0.036309638,2.6398492847384207
Total Non-OECD,2002,T-NOECD,1,0.320866588,0.46281727,13770.31889,57.73912391,40.86337803,13.69693322,3.682526577,60.20193528,5096.63798,177.0068704,34.73012427,0.50210679,0.000902346,0.038387168,2.701843635752995
Total Non-OECD,2003,T-NOECD,1,0.319821377,0.501863172,14923.11455,65.8128934,42.71438271,13.82231147,3.925281273,62.24303952,5169.082725,189.3872007,36.6384542,0.54947093,0.001168373,0.046439391,2.8869947230337663
Total Non-OECD,2004,T-NOECD,1,0.353561744,0.539438703,16292.00568,73.44173625,45.5132135,15.42144437,4.009475769,66.80636064,5241.652202,206.1659323,39.33224189,0.620140041,0.001400299,0.079301026,3.1081813619346277
Total Non-OECD,2005,T-NOECD,1,0.375563435,0.581139673,17419.12104,82.12282874,47.54071998,16.17821818,4.020732174,68.35944956,5314.792371,219.2758144,41.25764453,0.678302344,0.001636988,0.09552569,3.277479123182101
Total Non-OECD,2006,T-NOECD,1,0.371995808,0.65479671,18452.89286,88.49436014,50.01545296,16.97083791,4.136342824,71.12065478,5388.811225,231.9194663,43.03722224,0.809821852,0.002136425,0.152888716,3.4242975100691155
Total Non-OECD,2007,T-NOECD,1,0.475382776,0.757811277,19473.59045,95.50608645,52.25155648,17.73552798,4.212459149,73.6868051,5463.687155,244.8310589,44.81059255,0.963240981,0.003058736,0.202370969,3.5641847524485506
Total Non-OECD,2008,T-NOECD,1,0.653933932,0.887282154,20051.90555,98.3672542,53.97718665,18.87668598,4.299853105,75.85605098,5539.652891,253.2388888,45.71385496,1.207923929,0.00393863,0.31670315,3.6197043288718214
Total Non-OECD,2009,T-NOECD,1,0.717176828,1.037944531,20355.70229,101.3328523,53.39974477,18.87851704,4.253949832,76.99924281,5617.190852,257.1145763,45.77280407,1.533092765,0.006095638,0.489052615,3.62382244547599
Total Non-OECD,2010,T-NOECD,1,0.78585517,1.244402421,21401.227,105.1655223,57.81855128,20.21799511,4.469938945,81.70356416,5695.643039,272.183851,47.78808101,2.022423957,0.013257043,0.764764481,3.7574733622627927
Total Non-OECD,2011,T-NOECD,1,0.771632695,1.334072921,22571.59007,113.0677641,60.73891987,20.34785062,4.711086437,84.25583636,5774.290125,286.3533189,49.59108612,2.46022881,0.047070767,1.079085052,3.9089809450819724
Total Non-OECD,2012,T-NOECD,1,0.800271043,1.456832164,23197.23578,115.3192363,62.50604948,21.64603619,4.818364893,87.69545581,5853.9636,295.7791889,50.52631158,2.993775122,0.091276439,1.445666433,3.9626545986722572
Total Non-OECD,2013,T-NOECD,1,0.967100854,1.643606985,23712.23841,117.2620179,63.18899594,22.78115943,4.844956737,89.92410594,5934.203856,302.6644786,51.0033841,3.696141802,0.17672233,1.875812448,3.995858414271503
Total Non-OECD,2014,T-NOECD,1,1.079583101,1.894956836,24074.78061,118.6413456,64.97860223,23.83834461,5.174165491,92.13897877,6013.989467,310.3237983,51.60032288,4.472778468,0.372589083,2.205232526,4.0031298262332
Total Non-OECD,2015,T-NOECD,1,1.150975048,2.129004135,24095.85862,117.0327022,66.65151912,23.72466581,5.589944003,94.39825489,6093.098011,313.8931159,51.51617705,5.345054819,0.591025918,2.625024881,3.954615300213328
Total Non-OECD,2016,T-NOECD,1,1.179183432,2.203934696,24236.44257,115.8453578,67.19041272,24.63682972,5.925013233,97.02724016,6171.584691,318.3640202,51.58545756,6.559983084,0.953625639,3.402422579,3.927101997861897
Total Non-OECD,2017,T-NOECD,1,1.188225148,2.463387882,24793.86246,117.7686767,71.05495716,25.03038937,6.228133017,99.41028744,6249.691391,328.977265,52.63896158,8.296596217,1.600354538,4.232853836,3.967213884465548
Total Non-OECD,2018,T-NOECD,1,1.402073485,2.885604153,25527.16043,121.4673025,74.27221041,25.71023279,6.677035658,101.0308118,6326.003341,340.8142387,53.87512784,10.25457204,2.384674491,4.984293429,4.035274572897194
Total Non-OECD,2019,T-NOECD,1,1.629105482,3.181187763,26033.17316,124.6670161,75.50287257,26.45906838,7.299656456,102.0707395,6399.856876,349.5199429,54.61371241,11.89148445,3.127396088,5.582900778,4.06777427439457
Total Non-OECD,2020,T-NOECD,1,1.569742492,3.530699443,25417.5264,124.6882359,75.62179152,27.07913447,7.412613967,95.75722977,6470.388489,345.6942444,53.42712342,13.5654962,3.827706425,6.207090374,3.9282844365853964
Total Non-OECD,2021,T-NOECD,1,1.625117509,3.945007735,26673.79087,130.5975965,79.76801543,26.74516724,8.048359862,100.1688009,6535.14862,364.068363,55.70927062,17.11530555,4.851309484,8.318988873,4.081589022836943
Total Non-OECD,2022,T-NOECD,1,1.697251927,4.238026238,27112.10785,132.648198,79.75293367,27.48742396,8.01240658,104.1903694,6595.366471,373.8000625,56.6761626,20.01147898,6.258115747,9.515336736,4.110781102037719
Total Non-OECD,2023,T-NOECD,1,1.886487437,4.452813071,28338.00733,138.8840967,81.11381368,26.69427687,8.130079133,109.2850221,6660.318225,389.7319869,58.51552039,23.73821107,8.288555863,10.99684206,4.2547527569525405
Total OECD,1965,T-OECD,1,0.0,0.20141671,,36.72374689,17.01115204,7.645812636,0.241883858,48.40273088,852.430406,110.226743,129.3087884,0.20141671,0.0,0.0,
Total OECD,1966,T-OECD,1,0.0,0.222255389,,36.55383498,18.40799324,8.08394965,0.330532893,52.24216171,863.011574,115.8407279,134.2284754,0.222255389,0.0,0.0,
Total OECD,1967,T-OECD,1,0.0,0.224472158,,35.87042179,19.56953953,8.299042494,0.395466809,55.91917993,873.479594,120.2781227,137.6999801,0.224472158,0.0,0.0,
Total OECD,1968,T-OECD,1,0.0,0.248514901,,36.65810286,21.40211581,8.530392617,0.500147522,60.76251153,883.914044,128.1017852,144.9256137,0.248514901,0.0,0.0,
Total OECD,1969,T-OECD,1,0.0,0.261211406,,37.13155982,23.60129791,8.931507786,0.586087526,66.27729851,894.19169,136.788963,152.9749879,0.261211406,0.0,0.0,
Total OECD,1970,T-OECD,1,0.0,0.282655495,,36.57848843,25.65753208,9.188434174,0.747058055,72.2510813,904.850852,144.7052495,159.9216591,0.282655495,0.0,0.0,
Total OECD,1971,T-OECD,1,0.0,0.28866278,,34.67172397,27.28577706,9.573652151,1.054745635,75.54854324,915.959146,148.4231048,162.0411844,0.28866278,0.0,0.0,
Total OECD,1972,T-OECD,1,0.0,0.310464006,,34.39474679,28.77395014,9.989890218,1.441773501,81.30946366,926.899971,156.2202883,168.5406119,0.310464006,0.0,0.0,
Total OECD,1973,T-OECD,1,0.0,0.333435132,,35.8024588,29.56932301,10.01329801,1.912381833,87.33975018,937.340035,164.970647,175.9987206,0.333435132,0.0,0.0,
Total OECD,1974,T-OECD,1,0.0,0.355884647,,35.51279608,29.8125283,10.97842079,2.459994036,83.56868381,947.513376,162.6883077,171.7002755,0.355884647,0.0,0.0,
Total OECD,1975,T-OECD,1,0.0,0.35739702,,34.89565228,28.69161649,10.99141451,3.40552829,81.52564463,957.317127,159.8672532,166.9950831,0.35739702,0.0,0.0,
Total OECD,1976,T-OECD,1,0.0,0.39721052,,36.77857536,29.77126412,10.60488943,3.920196487,86.90352728,966.630522,168.3756632,174.1882336,0.39721052,0.0,0.0,
Total OECD,1977,T-OECD,1,0.0,0.417549115,,37.31152299,29.96074665,10.67975305,4.879917514,88.8425593,976.019721,172.0920486,176.3202576,0.417549115,0.0,0.0,
Total OECD,1978,T-OECD,1,0.0,0.441164035,,36.98945424,30.70538421,11.44379556,5.714556678,91.81015052,985.562262,177.1045372,179.698984,0.44119597,0.0,3.19355e-05,
Total OECD,1979,T-OECD,1,0.0,0.465347991,,39.24682168,32.21142713,11.93525259,5.859778216,91.86717505,995.085967,181.5858665,182.482592,0.465411862,0.0,6.3871e-05,
Total OECD,1980,T-OECD,1,0.0,0.484301033,,40.66756282,31.9410767,11.86207088,6.320758788,85.45053667,1004.732793,176.7264187,175.893949,0.484412808,0.0,0.000111774,
Total OECD,1981,T-OECD,1,0.0,0.49947016,,41.06271868,31.37119704,12.04105747,7.43792912,80.42950958,1014.023674,172.8419938,170.4516356,0.499581934,0.0,0.000111774,
Total OECD,1982,T-OECD,1,0.0,0.587267118,,40.56006962,30.01587701,12.36701039,7.981330961,76.38216619,1022.975201,167.8939182,164.1231557,0.587464053,0.0,0.000196935,
Total OECD,1983,T-OECD,1,0.0,0.641249085,,41.35235153,29.3883111,12.91341938,8.994607322,75.39736314,1031.905092,168.6876826,163.4720905,0.641630124,3.19355e-05,0.000349108,
Total OECD,1984,T-OECD,1,0.0,0.727731759,,43.11606893,31.51933904,12.94801834,10.77122522,76.59854778,1040.725262,175.6814747,168.8067746,0.728275369,6.71828e-05,0.00047643,
Total OECD,1985,T-OECD,1,0.0,0.74679351,,44.94816175,31.77322049,12.93400561,12.92980959,76.859648,1057.311919,180.1924476,170.4250604,0.74760219,0.000125054,0.000683634,
Total OECD,1986,T-OECD,1,0.0,0.818107515,,44.37621589,30.79068055,12.87261124,14.10512716,79.47422518,1066.045885,182.4386071,171.1357922,0.819747057,0.000161634,0.001477882,
Total OECD,1987,T-OECD,1,0.0,0.888281592,,45.61322088,32.49500201,12.89317419,15.17940971,80.95318387,1074.944228,188.0244649,174.9155538,0.890474281,0.000112871,0.002079817,
Total OECD,1988,T-OECD,1,0.0,0.916657987,,46.51930177,33.56439178,13.05358805,16.40165297,83.78620456,1084.088658,194.2454354,179.1785514,0.920296234,0.000108538,0.003529721,
Total OECD,1989,T-OECD,1,0.0,1.019827639,,46.85517349,35.31724853,12.71204399,17.07076169,84.73262739,1093.483416,197.7386814,180.8337269,1.050826325,0.002791409,0.0282073,
Total OECD,1990,T-OECD,1,0.060237862,1.132861812,12350.22775,45.62616092,35.95398224,13.12402075,17.71064781,84.90042257,1103.333555,198.5507485,179.955325,1.175276295,0.004111693,0.03830275,11.193557645403072
Total OECD,1991,T-OECD,1,0.069799423,1.188819681,12363.5127,44.65899103,37.2584664,13.27789774,18.67318224,85.39626845,1113.541193,200.5709697,180.1199372,1.236364464,0.005356889,0.0421879,11.10287861618425
Total OECD,1992,T-OECD,1,0.079878293,1.27627754,12407.25174,43.55449978,37.98359532,13.13970849,18.87641972,87.55777546,1123.657737,202.5211208,180.2338151,1.329243701,0.004934874,0.048031276,11.041842485885006
Total OECD,1993,T-OECD,1,0.094375371,1.328151915,12480.21913,43.2952043,39.27859943,13.95445634,19.59326542,87.87256012,1133.571994,205.4798963,181.267619,1.391435305,0.005883256,0.057400126,11.00963961359123
Total OECD,1994,T-OECD,1,0.10911186,1.365517815,12684.26559,43.30290362,40.21245985,13.50047375,20.12824262,90.31456346,1143.232528,209.0092132,182.8230112,1.441458093,0.006301562,0.069638757,11.09508807643024
Total OECD,1995,T-OECD,1,0.119606248,1.394289292,12855.41198,43.55851325,42.36538281,14.4287838,21.01910296,91.29575121,1152.587486,214.2641923,185.8984198,1.477052035,0.006715401,0.076047311,11.15352382022999
Total OECD,1996,T-OECD,1,0.09222853,1.425679317,13286.03703,44.90620037,44.57538715,14.81303859,21.59070627,93.95802678,1161.735159,221.4559845,190.6251892,1.520396774,0.007282667,0.087434794,11.436373365368725
Total OECD,1997,T-OECD,1,0.118111491,1.509209343,13411.51786,45.27937068,45.04371031,15.08306842,21.37078825,95.18232245,1170.940873,223.7093397,191.0509273,1.631968047,0.007797902,0.114960828,11.453625173779377
Total OECD,1998,T-OECD,1,0.131934016,1.557710182,13431.08103,45.02517327,45.35191768,14.72698267,21.87353678,95.64309788,1180.016245,224.4723636,190.2281977,1.719721291,0.008427682,0.153583435,11.382115362318592
Total OECD,1999,T-OECD,1,0.139060024,1.598810882,13502.81697,44.5983559,46.60616904,14.86819783,22.64670445,97.08856891,1188.854774,227.759512,191.5789186,1.812455879,0.009389216,0.204255749,11.35783551137088
Total OECD,2000,T-OECD,1,0.166949488,1.641354246,13808.626,46.48529734,48.51144977,14.91326187,22.9816806,97.39607538,1197.799522,232.4147777,194.0347891,1.960063235,0.010797533,0.30791148,11.528328193806042
Total OECD,2001,T-OECD,1,0.180414137,1.694796151,13763.37957,45.92461782,48.10170712,13.74015097,23.41773774,97.20733131,1206.771423,230.6507242,191.1304161,2.078765086,0.014370226,0.369598712,11.405125533868395
Total OECD,2002,T-OECD,1,0.216665388,1.838177311,13827.15716,46.5442124,49.23845519,13.89770971,23.50134851,96.94071975,1215.591055,232.7073017,191.4355167,2.368190805,0.017983032,0.512030443,11.374842800237618
Total OECD,2003,T-OECD,1,0.288330196,1.927115702,14078.11627,47.62789261,49.90545577,13.56192092,22.53708047,98.2451499,1224.63537,234.7295796,191.6730362,2.563749717,0.022353816,0.614280217,11.495761607800043
Total OECD,2004,T-OECD,1,0.37032659,2.086147648,14256.7092,47.84167929,50.73017373,13.7970858,23.4792964,100.1153496,1233.917032,239.2583559,193.9014939,2.924444506,0.029397207,0.808899666,11.554025781532449
Total OECD,2005,T-OECD,1,0.468666355,2.262927912,14384.22795,48.1639248,51.23962051,13.83185131,23.36574,100.7165372,1243.199535,241.0737559,193.9139688,3.287415713,0.041485466,0.98300234,11.570329255311378
Total OECD,2006,T-OECD,1,0.68859276,2.373960466,14377.2506,48.5690438,51.36555142,13.98727847,23.41705607,99.76689745,1252.418825,241.4398503,192.7788416,3.645430288,0.056828044,1.214641777,11.479586790784625
Total OECD,2007,T-OECD,1,0.934271842,2.529654449,14524.85324,49.33596554,53.28497979,13.53987138,22.61055126,99.19514117,1262.073278,243.0502985,192.5801796,4.149517559,0.076417243,1.543445879,11.50872417092726
Total OECD,2008,T-OECD,1,1.274646365,2.628692326,14311.81917,48.46251281,54.1188937,14.01722576,22.27391341,95.60831583,1271.754365,240.4317148,189.055152,4.676206889,0.124363228,1.923151337,11.253603340295987
Total OECD,2009,T-OECD,1,1.483600918,2.739348482,13333.28079,43.35111242,52.46077258,13.75935169,21.7820787,90.63861098,1280.923211,228.7143325,178.5542884,5.238805192,0.205654568,2.293802098,10.409117951411687
Total OECD,2010,T-OECD,1,1.705853278,2.988568906,13791.30499,45.99239891,55.91920447,14.05596198,22.07318892,91.30605666,1289.76668,237.0632934,183.803239,6.010629144,0.325475438,2.696584845,10.692868100763777
Total OECD,2011,T-OECD,1,1.851956686,3.114406002,13628.83698,45.1191094,55.71790623,14.33749617,20.56626501,89.98531947,1298.641132,234.5952671,180.6467247,7.017214139,0.605443171,3.297364873,10.494690676407746
Total OECD,2012,T-OECD,1,1.927055068,3.370044546,13462.32725,43.3003425,57.02523789,14.2985346,18.58296151,89.29616269,1307.539666,232.5020668,177.8164539,8.071772525,0.910778576,3.790949282,10.295922640101383
Total OECD,2013,T-OECD,1,1.987693979,3.56852763,13600.51771,43.69125556,58.20581036,14.38375134,18.60114728,88.83160282,1316.19408,234.8126993,178.4027925,9.111437992,1.183325968,4.359584478,10.333215987417297
Total OECD,2014,T-OECD,1,2.040699884,3.755612614,13424.66336,42.97407681,57.28351374,14.0881266,18.60746337,87.90360348,1324.827776,232.8838388,175.7842363,9.986354924,1.551578331,4.679163886,10.133138512941324
Total OECD,2015,T-OECD,1,2.090908656,3.97846704,13327.68495,40.21712214,58.45608067,13.87864684,18.36843702,89.11970362,1333.302319,233.4346678,175.0800733,11.30376885,1.890896812,5.434404933,9.995996226869234
Total OECD,2016,T-OECD,1,2.210183949,3.990001268,13229.24206,38.00734217,59.63524441,14.06204773,18.24594462,90.39182782,1341.691026,234.6238207,174.8717224,12.07122996,2.211226105,5.870002402,9.860125620308054
Total OECD,2017,T-OECD,1,2.267792042,4.07945328,13293.40106,37.72714002,60.408299,13.94534152,18.0152721,91.31341328,1349.9313,237.1301674,175.6609151,13.45290947,2.665998675,6.707457605,9.847464874693994
Total OECD,2018,T-OECD,1,2.341732196,4.187459939,13433.63028,36.40275688,63.68497378,14.18094292,18.00243504,91.6461897,1357.585375,240.6521561,177.2648413,14.39312554,3.08917605,7.116489506,9.895237918278251
Total OECD,2019,T-OECD,1,2.401554516,4.247673848,13094.0874,32.28277932,65.20116152,13.80605825,18.15875671,90.95740095,1364.891622,238.5277871,174.7595071,15.72007587,3.56715167,7.905250613,9.593499724771554
Total OECD,2020,T-OECD,1,2.283238862,4.323332135,11771.35486,27.57983316,63.74894165,14.13753066,16.98410342,79.7272357,1370.360717,221.9095851,161.9351623,17.44870161,4.255259608,8.870109591,8.589968111294013
Total OECD,2021,T-OECD,1,2.446571317,4.51929163,12397.32383,29.96269428,65.09244605,13.65570369,17.28509154,85.34098564,1373.941898,232.5561649,169.2620083,18.77267236,5.055003319,9.198377251,9.023179108262408
